Order_ID,Order_Date,Customer_ID,Customer_Name,Gender,Age,Country,City,Store_Name,Sales_Channel,Product_Category,Product_Name,SKU,Quantity,Unit_Price,Discount_%,Revenue,Cost,Profit,Payment_Method,Customer_Rating,Return_Reason,Currency,Inventory_Available
PUMA149444,7/2/2025,C90850,Alexandra Patterson,Male,23,UAE,NewYork,Puma Delhi,Mobile App,Accessories,Puma Running Shoes 2,SKU424552,10,2134,5,21340,15815.89,5524.11,UPI,2,,AED,869
PUMA135383,Jun 24 2023,C53439,Shannon Lamb,M,24,UK,Bangalore,Puma-Mumbai,Website,T-Shirts,Puma Accessories 3,SKU483202,10,6796,0,67960,33210.36,34749.64,UPI,1,Delivered - Not Returned,INR,769
PUMA101295,Jun 20 2025,C80543,Briana Carpenter,Female,25,USA,New York,Puma-Mumbai,Marketplace,Accessories,Puma T-Shirts 66,SKU122219,4,10441,30,41764,32201.05,9562.95,Cash,,,GBP,991
PUMA124698,Apr 10 2024,C57597,Cynthia Hoover,Female,60,India,Mumbai ,Puma-Mumbai,Website,Track Pants,Puma Running Shoes 93,SKU101086,9,7661,0,68949,32982.61,35966.39,Card,3,Late Delivery,INR,748
PUMA128322,12/30/2023,C28857,Jacob Morton,,44,India,Paris,Puma Delhi,Marketplace,Jackets,Puma Running Shoes 74,SKU751710,2,9851,25,-19702,9135.26,10566.74,Cash,,Damaged,AED,315
PUMA124954,21/06/2024,C94356,Ryan Hanson,M,24,UK,Mumbai,PUMA Mumbai,Marketplace,Track Pants,Puma Sports Shoes 53,SKU200705,5,9227,30,46135,33425.43,12709.57,Net Banking,5,,EUR,927
PUMA124491,26/02/2024,C36459,Valerie Perry,Female,47,Australia,Dubai,Puma NYC,Store,Sports Shoes,Puma Sports Shoes 47,SKU101111,1,11112,10,11112,5518.47,5593.53,Card,,Late Delivery,GBP,415
PUMA142136,3/26/2024,C66340,Jennifer Perez,Female,,India,Berlin,Puma London,Website,Running Shoes,Puma T-Shirts 50,SKU993100,5,2739,30,13695,6236.18,7458.82,Cash,,Delivered - Not Returned,GBP,446
PUMA121705,Sep 14 2024,C53318,Melvin Rodriguez,,,India,London,Puma NYC,Marketplace,Jackets,Puma Sports Shoes 15,SKU474741,4,7013,10,-28052,18605.64,9446.36,Cash,4,Damaged,AED,760
PUMA146437,9/21/2023,C50923,Lisa Malone,Female,47,Germany,Bangalore,Puma London,Marketplace,Accessories,Puma Accessories 100,SKU611294,4,7415,15,29660,18204.17,11455.83,Card,4,Late Delivery,USD,833
PUMA126418,11/20/2024,C96993,Tracey Chan,Male,57,UAE,Sydney,PUMA Mumbai,Mobile App,T-Shirts,Puma Track Pants 19,SKU872189,4,6232,15,24928,15555.04,9372.96,Card,5,Delivered - Not Returned,AED,534
PUMA122075,26/11/2025,C80670,Kathryn Williams,Male,,Australia,Bangalore,Puma NYC,Store,T-Shirts,Puma Jackets 49,SKU910705,1,10363,20,10363,5703.7,4659.3,Net Banking,,Late Delivery,AED,364
PUMA130787,4/28/2025,C69237,Amber Conner,F,45,UAE,London,Puma Delhi,Website,Sports Shoes,Puma Accessories 95,SKU115688,1,2288,5,2288,1788.4,499.6,Cash,4,Damaged,GBP,712
PUMA121542,7/17/2024,C78695,Stephanie Williams,F,61,USA,Mumbai,PUMA Mumbai,Store,Running Shoes,Puma Running Shoes 29,SKU755429,5,1818,15,9090,6674.27,2415.73,UPI,2,Wrong Size,GBP,708
PUMA143026,6/5/2025,C90004,Joseph Williams,Male,47,France,Mumbai ,Puma Delhi,Mobile App,Accessories,Puma Jackets 92,SKU340693,8,11057,15,88456,45170.69,43285.31,Net Banking,3,Late Delivery,EUR,914
PUMA111743,Dec 25 2023,C81655,Jason Allen,M,35,Germany,Mumbai ,Puma London,Store,Track Pants,Puma Sports Shoes 10,SKU759798,5,3991,30,19955,9386.41,10568.59,Cash,2,Delivered - Not Returned,USD,605
PUMA107039,8/24/2023,C62572,Brittany Kennedy MD,F,26,France,Sydney,Puma Dubai,Mobile App,Sports Shoes,Puma Sports Shoes 95,SKU115813,7,1031,20,7217,3765.14,3451.86,Cash,4,Damaged,USD,541
PUMA100047,Oct 26 2025,C77712,Ana Williams,M,49,UK,Bangalore,Puma NYC,Marketplace,Track Pants,Puma Jackets 35,SKU269579,8,4655,0,37240,26211.48,11028.52,UPI,4,Late Delivery,EUR,455
PUMA113520,21/11/2025,C49062,Brian Alvarez,F,58,France,Dubai,Puma Berlin,Mobile App,Accessories,Puma Sports Shoes 35,SKU724755,9,814,15,7326,3921.62,3404.38,Cash,3,Late Delivery,AED,507
PUMA126273,1/28/2025,C55179,Ronald Stone,M,55,USA,Mumbai ,PUMA Mumbai,Website,Track Pants,Puma Accessories 27,SKU930829,4,3937,5,15748,12598.04,3149.96,Cash,4,Wrong Size,INR,433
PUMA147337,Feb 08 2024,C26338,Alex Wheeler,,,Germany,Bangalore,Puma Berlin,Store,Track Pants,Puma T-Shirts 77,SKU258860,6,5615,20,33690,18999.9,14690.1,PayPal,1,Changed Mind,GBP,773
PUMA131302,Apr 23 2025,C15920,Teresa Scott,F,58,USA,Delhi,Puma Berlin,Mobile App,Running Shoes,Puma Jackets 58,SKU745614,4,4693,5,18772,11972.48,6799.52,PayPal,,Wrong Size,INR,712
PUMA102457,16/03/2023,C71392,Nicholas Jones,,16,Australia,Sydney,Puma Delhi,Store,Jackets,Puma T-Shirts 17,SKU765527,1,11687,5,11687,6600.31,5086.69,UPI,4,Wrong Size,EUR,515
PUMA127884,11/23/2025,C40383,Robert Valdez,,22,France,Mumbai ,Puma Delhi,Mobile App,Accessories,Puma Running Shoes 17,SKU180526,4,10551,0,42204,35826.9,6377.1,UPI,,Wrong Size,USD,490
PUMA106764,4/9/2024,C44890,,Male,,Germany,Berlin,Puma Dubai,Website,Jackets,Puma Accessories 37,SKU583220,8,2400,10,19200,14903.48,4296.52,Cash,4,Changed Mind,INR,501
PUMA102642,2/14/2023,C23056,Philip Allison,F,,USA,Berlin,Puma Dubai,Store,Sports Shoes,Puma Accessories 84,SKU475907,1,3740,25,3740,2738.67,1001.33,Cash,1,Delivered - Not Returned,USD,956
PUMA130493,Dec 20 2023,C38773,Scott Lee,Female,19,UAE,Mumbai,Puma-Mumbai,Website,Jackets,Puma Jackets 29,SKU702261,3,4643,20,13929,10521.68,3407.32,PayPal,2,,EUR,638
PUMA115872,Feb 06 2025,C33899,Timothy Wilson,Male,49,UK,London,Puma Berlin,Mobile App,Sports Shoes,Puma Jackets 83,SKU686536,1,3479,10,3479,1688.9,1790.1,PayPal,4,Delivered - Not Returned,AED,295
PUMA135061,3/14/2024,C98721,Katherine Boyd,Male,53,USA,Berlin,PUMA Mumbai,Website,Jackets,Puma Sports Shoes 73,SKU181813,3,11158,30,33474,26565.87,6908.13,Card,4,Late Delivery,INR,652
PUMA123837,Jul 10 2024,C68910,Jennifer Moore,,30,France,Berlin,Puma NYC,Website,Sports Shoes,Puma Running Shoes 77,SKU378199,2,6234,20,12468,8093.68,4374.32,Net Banking,2,Wrong Size,USD,372
PUMA139172,8/6/2024,C29075,Rachel Munoz,Female,18,USA,Sydney,Puma NYC,Website,T-Shirts,Puma Sports Shoes 25,SKU645907,4,4936,0,19744,15676.26,4067.74,Cash,1,Delivered - Not Returned,AED,607
PUMA104513,5/26/2024,C37255,Donald Baldwin,Female,39,Australia,Delhii,Puma-Mumbai,Website,Accessories,Puma Accessories 31,SKU567535,9,5189,10,46701,31419.39,15281.61,UPI,1,,AED,891
PUMA110784,Jul 15 2023,C48279,Kimberly Cruz,F,65,UK,London,Puma London,Store,Accessories,Puma Jackets 63,SKU148278,7,7978,25,55846,34485.54,21360.46,Cash,4,Damaged,USD,123
PUMA133572,3/9/2023,C86737,Angela Rojas,M,65,Australia,Berlin,Puma NYC,Website,Jackets,Puma Track Pants 61,SKU931440,9,7119,10,64071,29251.1,34819.9,UPI,4,Wrong Size,AED,999
PUMA110680,Feb 20 2024,C82631,Tammy Spence,F,31,India,Mumbai ,Puma London,Marketplace,Running Shoes,Puma Accessories 38,SKU451783,4,11346,20,45384,37390.12,7993.88,Cash,1,,GBP,434
PUMA148775,Feb 16 2024,C99060,Seth Thomas,M,,USA,Berlin,PUMA Mumbai,Website,Track Pants,Puma Running Shoes 100,SKU326367,9,10245,0,92205,46993.91,45211.09,Net Banking,2,Wrong Size,EUR,498
PUMA129310,2/16/2024,C97461,Erika Hogan,Female,35,USA,Paris,Puma Mumbai,Website,Sports Shoes,Puma Accessories 60,SKU620403,9,6297,25,56673,27866.15,28806.85,Net Banking,,Changed Mind,USD,869
PUMA109770,11/5/2023,C60079,Justin Wagner,F,57,Germany,NewYork,Puma Delhi,Marketplace,Track Pants,Puma Running Shoes 7,SKU465015,7,4347,5,30429,23184.36,7244.64,Cash,3,,GBP,125
PUMA132536,5/11/2025,C41175,Mr. Jose Garcia DDS,Male,43,Australia,Delhii,Puma London,Website,Accessories,Puma Jackets 79,SKU826002,1,4731,30,4731,3804.12,926.88,Cash,5,,GBP,778
PUMA143598,17/07/2023,C19826,Andrew Harvey,Female,,France,Mumbai,Puma Mumbai,Marketplace,T-Shirts,Puma Jackets 61,SKU863952,8,8692,10,69536,43782.09,25753.91,UPI,5,Changed Mind,AED,354
PUMA127713,1/29/2024,C54715,Nicholas Reid,Male,,India,Dubai,Puma Mumbai,Store,Jackets,Puma Sports Shoes 26,SKU942672,5,6917,10,34585,23900.97,10684.03,UPI,1,,AED,734
PUMA133361,2/8/2025,C61539,Jaime Mann,Male,46,India,NewYork,Puma London,Marketplace,Track Pants,Puma Sports Shoes 27,SKU480883,1,7353,5,7353,5437.45,1915.55,Cash,5,Delivered - Not Returned,INR,352
PUMA137276,17/11/2023,C14026,Sherry Banks,M,17,India,Delhii,Puma Mumbai,Store,Track Pants,Puma Jackets 25,SKU674353,10,7378,5,73780,41210.73,32569.27,PayPal,2,Wrong Size,INR,8
PUMA132101,16/10/2024,C67215,Lori Taylor,M,25,Australia,Delhi,Puma-Mumbai,Website,Jackets,Puma Sports Shoes 83,SKU554111,5,5844,10,29220,21580.56,7639.44,Net Banking,,,GBP,824
PUMA120419,8/13/2024,C65896,Laura Robles,Female,48,USA,New York,Puma-Mumbai,Website,Accessories,Puma Sports Shoes 23,SKU101704,6,2723,30,16338,9713.07,6624.93,Net Banking,,Damaged,INR,14
PUMA103403,13/02/2024,C83437,Jennifer Lynn,M,,Germany,Paris,Puma Dubai,Website,Accessories,Puma Track Pants 85,SKU405801,8,4491,20,35928,19172.66,16755.34,Card,,Late Delivery,INR,772
PUMA149884,6/7/2023,C92921,Samantha Drake,M,31,USA,Mumbai,Puma Dubai,Website,Sports Shoes,Puma T-Shirts 94,SKU415687,2,7885,20,15770,7597.8,8172.2,PayPal,4,Changed Mind,GBP,796
PUMA121241,18/01/2024,C26947,Henry Sandoval,F,25,India,London,Puma-Mumbai,Mobile App,Sports Shoes,Puma Running Shoes 8,SKU412014,7,3527,20,24689,17765.29,6923.71,Card,2,Damaged,USD,12
PUMA109423,5/2/2025,C34723,Sara Myers,F,16,Australia,London,Puma London,Store,Running Shoes,Puma Track Pants 48,SKU521293,3,1217,30,3651,1914.06,1736.94,Card,,Late Delivery,USD,806
PUMA109231,23/07/2025,C79413,,Female,17,India,Bangalore,Puma NYC,Marketplace,Running Shoes,Puma Track Pants 82,SKU950059,10,1086,20,10860,8541.38,2318.62,Cash,,Changed Mind,GBP,141
PUMA128119,12/16/2024,C46064,Rachel Peters,F,24,UAE,Dubai,Puma London,Store,Track Pants,Puma Accessories 36,SKU942452,6,8548,10,51288,38180.28,13107.72,Net Banking,3,Late Delivery,AED,95
PUMA108062,Nov 19 2024,C95084,Jacob Mitchell,Female,44,Australia,London,Puma Berlin,Marketplace,Running Shoes,Puma Accessories 33,SKU663202,2,9677,0,19354,15559.21,3794.79,Cash,3,,INR,680
PUMA100326,3/9/2025,C14236,Michael Clark,,61,India,Sydney,Puma NYC,Mobile App,Track Pants,Puma Accessories 26,SKU982355,5,7598,5,37990,26133.61,11856.39,Card,2,Changed Mind,AED,64
PUMA137203,3/11/2024,C89134,Amber Ramsey,Female,54,France,New York,Puma Dubai,Mobile App,Jackets,Puma Sports Shoes 69,SKU470696,5,1233,0,-6165,3123.03,3041.97,Cash,5,Changed Mind,EUR,541
PUMA147973,Jul 05 2023,C43592,Keith Hill,M,36,UK,Dubai,Puma-Mumbai,Mobile App,Running Shoes,Puma T-Shirts 60,SKU324270,3,4644,5,13932,10272.39,3659.61,PayPal,2,Changed Mind,GBP,175
PUMA100138,6/9/2023,C99058,George Montes,Female,47,UAE,New York,Puma Dubai,Mobile App,Accessories,Puma Accessories 18,SKU288544,3,3977,0,11931,5675.66,6255.34,UPI,3,Damaged,AED,410
PUMA131985,9/30/2025,C83350,Jenny Sutton,,28,France,Berlin,PUMA Mumbai,Website,Accessories,Puma T-Shirts 40,SKU971002,6,4354,30,26124,14663.31,11460.69,PayPal,1,Wrong Size,GBP,836
PUMA138643,3/29/2023,C91228,Paul Chung,F,50,UK,Berlin,Puma Berlin,Store,Track Pants,Puma Accessories 50,SKU820093,7,7461,15,52227,42255.69,9971.31,UPI,5,Changed Mind,AED,35
PUMA102968,Jan 24 2024,C15429,Heather Gonzalez,Male,60,India,NewYork,Puma Dubai,Store,Track Pants,Puma Sports Shoes 45,SKU394459,1,2060,20,2060,1498.42,561.58,Card,2,,GBP,837
PUMA129975,2/19/2024,C39890,Kenneth Bruce,Male,36,UK,NewYork,Puma Delhi,Mobile App,Running Shoes,Puma T-Shirts 56,SKU910500,4,2159,10,8636,5562.86,3073.14,UPI,4,Late Delivery,GBP,462
PUMA110380,1/31/2024,C58802,John Hall,,18,USA,Paris,Puma Delhi,Mobile App,Sports Shoes,Puma Track Pants 27,SKU251545,5,8640,10,43200,29840.12,13359.88,Cash,3,Changed Mind,EUR,189
PUMA135437,9/17/2023,C98253,Mr. George Hill,,61,Australia,Sydney,Puma Berlin,Marketplace,Accessories,Puma Accessories 14,SKU453931,3,2116,5,6348,4287.94,2060.06,PayPal,3,Delivered - Not Returned,GBP,2
PUMA114504,4/12/2025,C79010,Melissa Robertson,M,,India,Berlin,Puma Mumbai,Website,Jackets,Puma Sports Shoes 19,SKU299869,9,11712,10,105408,69964.78,35443.22,Cash,3,,AED,573
PUMA129737,3/18/2024,C25305,Joshua Sweeney,F,40,Germany,Berlin,Puma NYC,Marketplace,Jackets,Puma Sports Shoes 6,SKU146164,9,5766,25,51894,33580.33,18313.67,PayPal,4,Wrong Size,USD,592
PUMA102782,Apr 05 2023,C16159,Lacey Robinson,F,23,Germany,NewYork,Puma Delhi,Mobile App,Sports Shoes,Puma Accessories 28,SKU815983,2,2753,15,5506,3086.62,2419.38,Card,,Late Delivery,AED,102
PUMA116807,Aug 08 2023,C46060,Justin Hernandez,Male,48,India,Mumbai ,Puma-Mumbai,Mobile App,Sports Shoes,Puma Running Shoes 94,SKU388643,1,3412,10,3412,1903.27,1508.73,Card,1,Wrong Size,AED,434
PUMA142321,Sep 02 2024,C33818,Jeffrey Thomas,M,49,France,Berlin,Puma NYC,Store,Accessories,Puma Running Shoes 76,SKU192783,7,11120,30,77840,48411.32,29428.68,Cash,3,Late Delivery,INR,321
PUMA131653,6/3/2025,C59430,Joseph Anderson,Female,58,Australia,Bangalore,Puma NYC,Store,Running Shoes,Puma Accessories 26,SKU812381,10,8143,20,81430,63939.3,17490.7,UPI,4,Damaged,INR,363
PUMA141160,8/20/2025,C14763,,Male,19,India,Bangalore,Puma London,Store,Jackets,Puma Accessories 36,SKU388371,6,8595,20,51570,38978.85,12591.15,Cash,1,Changed Mind,EUR,775
PUMA103876,4/7/2024,C61527,Walter Hoover,,40,Germany,Dubai,Puma Dubai,Store,T-Shirts,Puma Accessories 34,SKU587570,7,6639,25,46473,34749.64,11723.36,Net Banking,2,Late Delivery,AED,712
PUMA107377,6/23/2024,C10115,Barbara Richardson,Female,52,Germany,New York,PUMA Mumbai,Marketplace,Track Pants,Puma Track Pants 98,SKU722333,5,11476,30,-57380,27901.54,29478.46,UPI,4,Delivered - Not Returned,AED,101
PUMA134438,Dec 12 2025,C89098,Drew Collins,Female,55,UAE,London,Puma Dubai,Store,T-Shirts,Puma Jackets 54,SKU495078,6,5394,0,32364,21358.77,11005.23,UPI,1,Wrong Size,USD,611
PUMA103335,30/06/2025,C64227,Michael Webb,M,41,Australia,Sydney,Puma Dubai,Mobile App,Running Shoes,Puma Sports Shoes 63,SKU258820,10,6901,20,69010,31341.28,37668.72,PayPal,4,,AED,492
PUMA132351,26/01/2023,C99569,,Female,20,UK,Mumbai ,Puma London,Marketplace,Running Shoes,Puma Jackets 43,SKU814770,2,2833,25,5666,3582.94,2083.06,Cash,4,Damaged,GBP,564
PUMA139903,Oct 07 2025,C71662,Jason Green,Male,39,UK,Mumbai ,Puma Mumbai,Website,Jackets,Puma Sports Shoes 24,SKU395434,5,1730,0,8650,6972.52,1677.48,UPI,5,Damaged,GBP,524
PUMA136858,Feb 09 2023,C20749,Joshua Perez,F,33,UAE,Delhi,Puma NYC,Website,T-Shirts,Puma Jackets 72,SKU853229,5,10898,10,54490,30511.69,23978.31,Card,4,Changed Mind,USD,431
PUMA108215,4/1/2023,C32652,Amanda Mitchell,Male,52,UAE,Dubai,Puma-Mumbai,Website,Accessories,Puma Sports Shoes 37,SKU609205,5,4645,20,23225,16782.85,6442.15,Cash,2,Changed Mind,GBP,976
PUMA144884,4/13/2025,C26658,Aaron Herring,Female,65,India,Mumbai ,Puma London,Website,Running Shoes,Puma Track Pants 52,SKU318388,2,11326,25,22652,15741.62,6910.38,Net Banking,5,Wrong Size,EUR,369
PUMA103829,Oct 05 2024,C86372,Jessica Fuentes,F,49,UK,London,PUMA Mumbai,Mobile App,Running Shoes,Puma Sports Shoes 34,SKU260658,9,9817,0,88353,47433.56,40919.44,UPI,2,,EUR,173
PUMA100844,1/3/2023,C89337,Robert Strickland,,56,UAE,Berlin,Puma Mumbai,Mobile App,Accessories,Puma Jackets 98,SKU539680,7,10526,0,73682,37363.63,36318.37,Card,,,USD,827
PUMA106825,9/22/2025,C56351,Shawn Jones,Male,31,India,Berlin,Puma Mumbai,Marketplace,Sports Shoes,Puma Accessories 67,SKU577175,10,2549,0,25490,16689.33,8800.67,UPI,2,Changed Mind,INR,491
PUMA117472,8/11/2025,C35683,Robert Peterson,Male,54,India,London,Puma Mumbai,Marketplace,Track Pants,Puma Jackets 25,SKU593885,1,11573,20,11573,6327.43,5245.57,Cash,5,,USD,924
PUMA112428,11/1/2023,C68129,Craig Rodriguez,M,17,UAE,New York,Puma Delhi,Marketplace,Running Shoes,Puma Track Pants 94,SKU155004,7,9337,10,65359,54988.67,10370.33,Card,2,,AED,706
PUMA140233,17/02/2023,C88041,Jeff Brown,Female,22,France,NewYork,Puma London,Website,T-Shirts,Puma Jackets 37,SKU215963,4,8885,20,-35540,22844.1,12695.9,Net Banking,4,Damaged,USD,786
PUMA118856,19/05/2023,C43360,Nathaniel Kim,Female,15,UAE,NewYork,Puma Dubai,Website,Accessories,Puma Accessories 92,SKU951953,1,2032,10,2032,1660.33,371.67,Cash,3,Wrong Size,AED,556
PUMA125504,3/19/2023,C96479,Maria Brooks,F,61,Australia,New York,Puma London,Mobile App,Accessories,Puma Track Pants 86,SKU688605,2,2024,5,4048,2339.64,1708.36,Cash,2,Late Delivery,AED,481
PUMA138840,8/26/2025,C12138,Larry Martinez,Female,15,USA,London,Puma NYC,Website,T-Shirts,Puma Running Shoes 56,SKU444962,6,3898,5,23388,17502.67,5885.33,Net Banking,1,Wrong Size,USD,338
PUMA120619,13/08/2025,C33579,Derek Parker,,53,UK,Paris,Puma Mumbai,Mobile App,Sports Shoes,Puma Accessories 33,SKU259517,2,1342,30,2684,2202.16,481.84,Card,,,INR,1
PUMA137635,Sep 25 2025,C26723,Robert Wiggins,F,27,India,Paris,Puma Mumbai,Store,Track Pants,Puma Running Shoes 41,SKU157500,2,2027,30,4054,2032.63,2021.37,Card,1,,INR,82
PUMA133332,5/22/2024,C92328,Mario Williams,,16,Germany,Delhii,Puma Berlin,Marketplace,T-Shirts,Puma Sports Shoes 49,SKU868920,2,2289,30,4578,2835.92,1742.08,Cash,5,Damaged,EUR,839
PUMA143810,9/6/2025,C79334,Jason Yu,M,47,USA,London,Puma London,Website,T-Shirts,Puma Accessories 14,SKU625447,2,3013,25,-6026,3533.64,2492.36,Card,4,,AED,174
PUMA140552,Jan 12 2024,C91694,John Wells,,29,UAE,New York,Puma NYC,Mobile App,Running Shoes,Puma Track Pants 2,SKU350692,5,8375,5,41875,29966.48,11908.52,Net Banking,3,Late Delivery,USD,366
PUMA141097,4/7/2023,C87317,Laura Cervantes,Male,65,Australia,Sydney,Puma Delhi,Website,Accessories,Puma T-Shirts 32,SKU517393,1,7647,30,7647,4294.92,3352.08,Card,5,Delivered - Not Returned,GBP,15
PUMA125434,1/30/2024,C23967,Diane Price,F,29,UK,Dubai,Puma Dubai,Website,Running Shoes,Puma Track Pants 72,SKU458547,7,3111,0,21777,11525.29,10251.71,UPI,1,Delivered - Not Returned,AED,436
PUMA123387,Mar 03 2023,C87998,Jessica Taylor,Female,42,UAE,Delhi,Puma Berlin,Website,Running Shoes,Puma Sports Shoes 52,SKU547841,6,9463,25,56778,42101.43,14676.57,Net Banking,4,Damaged,USD,822
PUMA125945,8/16/2023,C54898,Marcus Hall,F,62,Germany,Mumbai ,Puma Dubai,Mobile App,Sports Shoes,Puma Jackets 41,SKU430456,8,3101,25,24808,12841.36,11966.64,Card,3,Late Delivery,INR,259
PUMA115064,Jul 05 2025,C62918,Erin Rivera,M,17,France,Delhii,Puma NYC,Website,Accessories,Puma Accessories 66,SKU771482,8,8074,0,64592,35610.32,28981.68,UPI,1,,GBP,286
PUMA137858,Aug 05 2025,C66007,Linda Nunez,Male,64,USA,NewYork,Puma Delhi,Marketplace,T-Shirts,Puma Track Pants 99,SKU709707,4,8870,0,35480,28689.24,6790.76,Card,1,Changed Mind,GBP,798
PUMA122131,May 26 2023,C34083,Cathy Morales DDS,F,46,France,Delhi,Puma-Mumbai,Store,Sports Shoes,Puma Accessories 4,SKU482221,7,11720,20,82040,65813.91,16226.09,UPI,2,Damaged,INR,371
PUMA109864,Mar 07 2023,C48265,Molly Hanson,Female,48,USA,Bangalore,Puma Dubai,Store,Track Pants,Puma Accessories 97,SKU518704,5,10023,25,50115,27974.15,22140.85,Net Banking,,Delivered - Not Returned,AED,542
PUMA130378,28/08/2024,C50618,April Branch,M,46,UK,Dubai,Puma Delhi,Website,Running Shoes,Puma Track Pants 34,SKU913506,8,11204,20,89632,43168.3,46463.7,Card,,Changed Mind,USD,575
PUMA143682,5/26/2025,C30971,Jane Irwin,M,22,Germany,New York,Puma NYC,Marketplace,Accessories,Puma Running Shoes 24,SKU264898,3,3505,25,10515,8199.77,2315.23,Net Banking,,Damaged,AED,13
PUMA143030,11/13/2025,C44105,Marissa Martinez,Female,60,USA,Bangalore,Puma London,Store,Accessories,Puma Jackets 78,SKU944632,4,727,15,2908,2351.51,556.49,Net Banking,1,,USD,292
PUMA100083,4/23/2023,C55815,Christopher Miller,Female,48,UK,Mumbai,Puma London,Website,T-Shirts,Puma Jackets 81,SKU268693,1,7820,20,7820,4054.57,3765.43,Net Banking,,,USD,349
PUMA105876,3/21/2023,C83977,,Male,56,UAE,Mumbai ,Puma Mumbai,Mobile App,Jackets,Puma Running Shoes 79,SKU293575,7,1601,20,11207,5828.79,5378.21,Cash,1,Damaged,EUR,612
PUMA139613,12/4/2025,C24078,Jennifer Romero,,42,India,Sydney,Puma NYC,Store,Sports Shoes,Puma Jackets 43,SKU248810,6,565,10,3390,2086.88,1303.12,PayPal,5,Delivered - Not Returned,AED,749
PUMA113368,6/18/2025,C60289,Natalie Weiss,,50,Australia,Mumbai ,Puma London,Store,Running Shoes,Puma T-Shirts 40,SKU360606,9,1130,0,10170,5788.51,4381.49,Card,3,Delivered - Not Returned,AED,856
PUMA128266,4/3/2024,C21703,Monica Alexander,Male,34,India,Dubai,Puma London,Marketplace,Track Pants,Puma Running Shoes 76,SKU382164,10,2230,30,22300,15501.85,6798.15,Net Banking,,,INR,226
PUMA135462,8/7/2024,C30108,Melissa Cobb,F,28,UAE,Mumbai ,Puma Berlin,Store,Accessories,Puma Accessories 67,SKU227028,2,1349,5,2698,1842.57,855.43,PayPal,3,Wrong Size,INR,249
PUMA136258,12/30/2024,C25121,Alyssa Santiago,M,34,India,NewYork,Puma Berlin,Mobile App,Sports Shoes,Puma Track Pants 99,SKU706024,5,6662,10,33310,19310.78,13999.22,PayPal,4,Wrong Size,GBP,460
PUMA104027,Mar 02 2024,C30629,Garrett Smith,M,48,France,Paris,Puma Dubai,Website,Jackets,Puma T-Shirts 94,SKU393702,2,10106,10,20212,13797.69,6414.31,PayPal,3,,USD,681
PUMA148603,Dec 01 2025,C73682,Lee Rasmussen DDS,,24,France,Mumbai,Puma Dubai,Website,Track Pants,Puma T-Shirts 37,SKU847476,10,11307,30,113070,58252.78,54817.22,Cash,2,Late Delivery,GBP,103
PUMA149778,17/04/2023,C82253,Timothy Scott,M,,India,Sydney,PUMA Mumbai,Website,Sports Shoes,Puma Running Shoes 60,SKU358842,10,10729,20,107290,68964.16,38325.84,Net Banking,2,Late Delivery,AED,770
PUMA116375,1/17/2025,C96880,Joshua Powers,M,50,India,Dubai,Puma London,Marketplace,Running Shoes,Puma Jackets 47,SKU136921,1,6588,25,6588,4587.41,2000.59,UPI,5,Changed Mind,INR,332
PUMA134036,7/4/2023,C91753,Samantha Walker,,41,Germany,Delhii,Puma NYC,Marketplace,T-Shirts,Puma Accessories 91,SKU792796,10,2646,5,26460,22256.45,4203.55,Net Banking,5,Changed Mind,AED,491
PUMA140506,Apr 16 2024,C53075,Kimberly Smith,Male,57,Australia,Dubai,Puma London,Website,Accessories,Puma Sports Shoes 99,SKU793968,7,6317,20,44219,21332.27,22886.73,UPI,,Changed Mind,AED,5
PUMA143990,19/02/2025,C96720,Maria Flowers,,18,Germany,Mumbai,Puma Dubai,Marketplace,Track Pants,Puma Track Pants 4,SKU409679,5,2086,25,10430,5079.84,5350.16,Net Banking,4,Damaged,GBP,205
PUMA115184,Feb 25 2024,C19323,Emily Petty,M,17,Australia,Delhi,Puma Dubai,Store,Accessories,Puma Jackets 66,SKU841041,7,1401,20,9807,7838.93,1968.07,Net Banking,2,Changed Mind,INR,590
PUMA142526,12/28/2023,C77007,Erik Stewart,Male,47,UK,Paris,Puma Mumbai,Store,Jackets,Puma Jackets 62,SKU267320,8,11530,15,92240,66528.92,25711.08,Card,1,,USD,684
PUMA143278,2/28/2024,C11586,John Green,M,17,UK,Mumbai ,Puma NYC,Website,Accessories,Puma Running Shoes 81,SKU987817,10,893,25,8930,5620.34,3309.66,Net Banking,3,,AED,700
PUMA133753,1/30/2025,C33498,Mr. Samuel Daniel,F,49,France,NewYork,PUMA Mumbai,Marketplace,Running Shoes,Puma Sports Shoes 31,SKU830658,1,7077,30,7077,5228.95,1848.05,PayPal,5,Wrong Size,GBP,583
PUMA138549,8/16/2023,C49551,Elizabeth Bell,M,30,India,London,Puma NYC,Store,Sports Shoes,Puma Accessories 64,SKU917759,9,8647,30,77823,60413.22,17409.78,Card,1,Delivered - Not Returned,USD,415
PUMA127891,10/29/2025,C59253,Nancy Aguilar,M,53,UAE,London,Puma Delhi,Store,Jackets,Puma Jackets 95,SKU539352,3,9513,15,28539,22806.29,5732.71,PayPal,2,,INR,156
