Order_ID,Order_Date,Customer_ID,Customer_Name,Gender,Age,Country,City,Store_Name,Sales_Channel,Product_Category,Product_Name,SKU,Quantity,Unit_Price,Cost,Payment_Method,Customer_Rating,Return_Reason,Currency,Inventory_Available,Revenue,Profit
PUMA135450,2024-08-10,C26285,Christopher Bradford,Female,15,India,Bangalore,Puma Mumbai,Store,Track Pants,Puma T-Shirts 46,SKU366887,8,3365.0,16353.28,Net Banking,3.0,Not Specified,AED,632,26920.0,10566.72
PUMA124354,2025-01-10,C75904,Andrew Mclaughlin,Female,52,UAE,Delhi,Puma London,Store,Track Pants,Puma Sports Shoes 34,SKU222589,8,1959.0,11257.98,Card,1.0,Wrong Size,USD,441,15672.0,4414.02
PUMA144129,2024-06-26,C79997,Laura May,Female,46,Germany,Sydney,Puma London,Mobile App,Jackets,Puma Accessories 58,SKU692312,3,3575.0,7303.26,UPI,2.0,Delivered - Not Returned,EUR,897,10725.0,3421.74
PUMA115268,2025-08-15,C17590,Mrs. Christina Robbins,Female,47,Australia,Mumbai,Puma Mumbai,Store,T-Shirts,Puma Track Pants 7,SKU961837,1,5919.0,3184.32,Net Banking,4.0,Late Delivery,GBP,116,5919.0,2734.68
PUMA123260,2023-05-17,C20220,Alexander Harris,Male,27,India,London,Puma Mumbai,Store,T-Shirts,Puma Track Pants 24,SKU900105,8,8330.0,42903.83,Net Banking,4.0,Changed Mind,GBP,308,66640.0,23736.17
PUMA108763,2023-01-06,C74300,Casey Holden,Female,43,UK,Delhi,Puma Mumbai,Store,Sports Shoes,Puma T-Shirts 75,SKU869328,3,672.0,1475.65,Net Banking,1.0,Changed Mind,AED,325,2016.0,540.35
PUMA136062,2025-07-25,C68462,David Olson,Female,65,UK,New York,Puma Berlin,Mobile App,Jackets,Puma Running Shoes 30,SKU600291,1,10751.0,6724.2,Cash,3.0,Late Delivery,EUR,631,10751.0,4026.8
PUMA136586,2024-10-25,C84896,Kristi Franco,Female,54,UAE,London,Puma London,Mobile App,Track Pants,Puma T-Shirts 80,SKU319251,9,9733.0,67088.48,UPI,5.0,Wrong Size,INR,247,87597.0,20508.52
PUMA135883,2025-04-08,C84601,Zachary Young,Female,25,UK,Delhi,Puma Mumbai,Mobile App,Sports Shoes,Puma Accessories 100,SKU479823,1,5073.0,4283.3,Net Banking,1.0,Wrong Size,GBP,956,5073.0,789.7
PUMA141607,2025-12-16,C57793,Sara Clay,Female,63,Australia,Mumbai ,Puma Mumbai,Website,T-Shirts,Puma Jackets 63,SKU825250,10,4029.0,22068.93,Net Banking,4.0,Not Specified,AED,425,40290.0,18221.07
PUMA146926,2024-02-12,C56014,Leonard Frank,Female,47,UK,Paris,Puma Berlin,Marketplace,Jackets,Puma Accessories 96,SKU648545,2,7080.0,8889.07,Net Banking,4.0,Damaged,INR,709,14160.0,5270.93
PUMA103021,2024-12-25,C89934,Ryan Nguyen,Male,21,India,Paris,Puma Delhi,Marketplace,Track Pants,Puma Accessories 90,SKU489555,10,3949.0,28330.87,UPI,3.0,Not Specified,AED,847,39490.0,11159.13
PUMA111436,2024-11-17,C17105,Robert Frank,Male,50,France,Berlin,Puma Delhi,Store,T-Shirts,Puma Track Pants 92,SKU550606,10,7050.0,57996.72,Cash,4.0,Not Specified,USD,292,70500.0,12503.28
PUMA143416,2024-11-10,C30143,Jeremy Ortiz,Female,34,USA,Paris,Puma Dubai,Store,T-Shirts,Puma Accessories 6,SKU632397,9,9697.0,50076.14,UPI,2.0,Changed Mind,EUR,159,87273.0,37196.86
PUMA117194,2024-08-09,C57372,Taylor Owens,Female,53,France,Delhi,Puma Dubai,Marketplace,Accessories,Puma Track Pants 75,SKU613734,9,8342.0,36873.78,Card,4.0,Changed Mind,INR,666,75078.0,38204.22
PUMA140969,2024-12-11,C47951,Patricia Rojas,Female,56,Australia,Delhi,Puma London,Website,T-Shirts,Puma T-Shirts 25,SKU454042,9,7914.0,56762.62,UPI,5.0,Changed Mind,GBP,301,71226.0,14463.38
PUMA126556,2025-07-28,C40805,James Wilson,Female,62,India,New York,Puma Mumbai,Mobile App,Track Pants,Puma T-Shirts 68,SKU275991,4,4671.0,15426.25,Cash,2.0,Damaged,INR,660,18684.0,3257.75
PUMA109274,2025-06-22,C24029,Jesse Gonzalez,Male,56,Germany,London,Puma Berlin,Mobile App,T-Shirts,Puma Sports Shoes 96,SKU201506,9,1523.0,6515.42,Cash,2.0,Delivered - Not Returned,AED,21,13707.0,7191.58
PUMA118999,2023-11-29,C86350,Ryan Gentry,Female,41,Germany,New York,Puma Mumbai,Mobile App,Track Pants,Puma Accessories 89,SKU237318,8,4775.0,23832.73,Card,4.0,Delivered - Not Returned,EUR,275,38200.0,14367.27
PUMA148661,2023-11-11,C56458,Unknown,Male,17,UAE,Bangalore,Puma Delhi,Mobile App,Sports Shoes,Puma Accessories 76,SKU128545,5,5134.0,14472.29,Net Banking,3.0,Damaged,GBP,457,25670.0,11197.71
PUMA133355,2024-02-06,C79775,Randall Perry,Female,27,France,Delhi,Puma Delhi,Marketplace,Accessories,Puma Accessories 86,SKU246450,7,6427.0,34709.5,PayPal,2.0,Changed Mind,AED,971,44989.0,10279.5
PUMA119680,2025-05-25,C18259,Victoria Williams,Female,55,India,Bangalore,Puma London,Marketplace,T-Shirts,Puma Sports Shoes 87,SKU120654,2,7117.0,11446.1,Card,3.0,Late Delivery,INR,775,14234.0,2787.9
PUMA133513,2023-03-24,C80980,Unknown,Female,19,UAE,Mumbai ,Puma NYC,Store,Sports Shoes,Puma Sports Shoes 19,SKU237934,7,1750.0,9173.2,Cash,1.0,Late Delivery,USD,382,12250.0,3076.8
PUMA102320,2024-06-25,C16141,Brandon Murphy,Female,63,India,Mumbai,Puma NYC,Website,Running Shoes,Puma Jackets 46,SKU578760,1,5782.0,2847.15,Cash,4.0,Damaged,INR,655,5782.0,2934.85
PUMA122173,2024-05-22,C22855,Alyssa Burgess,Female,23,UAE,Delhi,Puma Mumbai,Marketplace,Track Pants,Puma Track Pants 26,SKU716063,9,5615.0,34992.49,Card,4.0,Changed Mind,AED,322,50535.0,15542.51
PUMA136171,2025-08-16,C69957,Michael Kim,Female,65,Australia,Delhi,Puma Mumbai,Mobile App,T-Shirts,Puma T-Shirts 83,SKU173615,3,3163.0,6398.66,UPI,4.0,Late Delivery,INR,941,9489.0,3090.34
PUMA136963,2024-11-28,C71282,Kenneth Wilson,Female,35,India,Delhi,Puma Mumbai,Mobile App,Running Shoes,Puma Accessories 28,SKU333433,2,806.0,801.17,UPI,4.0,Damaged,EUR,157,1612.0,810.83
PUMA144836,2025-06-10,C32764,Madison Adams,Male,20,UK,New York,Puma Mumbai,Store,Track Pants,Puma Running Shoes 40,SKU801358,2,1503.0,2019.1,UPI,4.0,Not Specified,USD,749,3006.0,986.9
PUMA125999,2023-11-07,C64099,Jonathan Carpenter,Female,56,France,Delhi,Puma Berlin,Store,Sports Shoes,Puma Sports Shoes 18,SKU794456,5,6451.0,15569.58,Cash,3.0,Wrong Size,GBP,289,32255.0,16685.42
PUMA101967,2023-05-18,C13435,Mr. James Kaufman,Female,44,Australia,New York,Puma NYC,Mobile App,Track Pants,Puma T-Shirts 12,SKU772837,9,6648.0,41419.18,Cash,1.0,Wrong Size,AED,628,59832.0,18412.82
PUMA118901,2024-01-30,C95444,Ryan Gibson,Female,40,UAE,Mumbai,Puma NYC,Mobile App,Accessories,Puma Sports Shoes 26,SKU340928,5,10424.0,24877.2,UPI,3.0,Wrong Size,EUR,473,52120.0,27242.8
PUMA129637,2024-05-02,C35192,Rita Moore,Male,26,Australia,Delhi,Puma London,Marketplace,Running Shoes,Puma Running Shoes 97,SKU615070,9,9975.0,41471.7,Card,2.0,Not Specified,USD,483,89775.0,48303.3
PUMA127007,2025-04-17,C76694,Logan Martinez,Male,58,India,Mumbai,Puma Delhi,Mobile App,Running Shoes,Puma Accessories 65,SKU633766,10,2657.0,14686.61,Cash,3.0,Late Delivery,GBP,893,26570.0,11883.39
PUMA102326,2025-11-15,C31091,Michael Nielsen,Female,61,India,Delhi,Puma London,Mobile App,Accessories,Puma Accessories 99,SKU799218,10,10778.0,66452.33,UPI,4.0,Damaged,INR,706,107780.0,41327.67
PUMA119659,2024-04-12,C45535,Daniel Moore,Male,30,UAE,Sydney,Puma London,Store,Accessories,Puma Accessories 28,SKU241672,7,2729.0,15333.68,UPI,4.0,Late Delivery,AED,39,19103.0,3769.32
PUMA116010,2024-11-25,C96231,Christopher Burke,Male,43,USA,Mumbai ,Puma Dubai,Mobile App,Sports Shoes,Puma T-Shirts 28,SKU819321,9,5297.0,37453.4,Net Banking,3.0,Wrong Size,GBP,983,47673.0,10219.6
PUMA117992,2023-12-18,C40875,Nathan Gomez,Female,61,Australia,New York,Puma London,Marketplace,Running Shoes,Puma Track Pants 44,SKU113756,4,3999.0,7862.73,Card,4.0,Delivered - Not Returned,GBP,629,15996.0,8133.27
PUMA139906,2023-03-27,C79466,Nicholas Garcia,Female,37,France,Mumbai ,Puma Mumbai,Store,Sports Shoes,Puma Jackets 21,SKU129086,9,6959.0,43504.78,Card,5.0,Late Delivery,GBP,230,62631.0,19126.22
PUMA113487,2025-08-07,C29767,Ethan Roberson,Male,39,France,Sydney,Puma London,Marketplace,Accessories,Puma Running Shoes 65,SKU410653,8,10252.0,53482.77,PayPal,5.0,Changed Mind,GBP,646,82016.0,28533.23
PUMA118357,2023-02-08,C66941,James May,Male,52,UAE,New York,Puma NYC,Mobile App,Jackets,Puma T-Shirts 24,SKU940013,6,1867.0,8335.51,Card,3.0,Damaged,INR,370,11202.0,2866.49
PUMA105620,2025-04-21,C68467,Holly Torres,Male,31,Australia,Paris,Puma Mumbai,Store,Sports Shoes,Puma Track Pants 74,SKU412735,1,11545.0,5498.69,Net Banking,4.0,Late Delivery,EUR,642,11545.0,6046.31
PUMA139734,2023-01-25,C85060,Jerry Love,Female,61,Australia,New York,Puma Mumbai,Store,Sports Shoes,Puma Running Shoes 42,SKU484059,2,9123.0,14497.17,Card,3.0,Delivered - Not Returned,USD,127,18246.0,3748.83
PUMA134720,2024-10-01,C18851,Hayden Blake,Female,40,USA,Bangalore,Puma Dubai,Store,Track Pants,Puma Track Pants 74,SKU299000,1,2088.0,974.77,Card,3.0,Changed Mind,INR,449,2088.0,1113.23
PUMA115356,2025-08-07,C62288,Tyler Collier,Female,55,France,Dubai,Puma Berlin,Website,Track Pants,Puma Accessories 18,SKU127830,6,2251.0,6763.27,UPI,2.0,Damaged,GBP,896,13506.0,6742.73
PUMA130728,2026-01-01,C52921,Ashley Moses,Female,43,Australia,Berlin,Puma London,Marketplace,Jackets,Puma Running Shoes 18,SKU569196,1,9301.0,5706.81,UPI,3.0,Damaged,AED,303,9301.0,3594.19
PUMA104850,2023-10-19,C67652,Dr. Kristy Wagner,Male,28,USA,Delhi,Puma Berlin,Marketplace,Track Pants,Puma Jackets 51,SKU856343,1,8542.0,5369.73,Cash,4.0,Not Specified,INR,492,8542.0,3172.27
PUMA140853,2025-07-14,C41727,Danielle Collier,Male,15,France,Mumbai ,Puma London,Marketplace,T-Shirts,Puma T-Shirts 11,SKU926221,3,9507.0,16629.08,UPI,5.0,Wrong Size,GBP,883,28521.0,11891.92
PUMA127345,2025-10-13,C97471,Shawn Johnson,Female,20,Germany,Delhi,Puma Dubai,Marketplace,Jackets,Puma Accessories 78,SKU351697,9,8927.0,56880.47,Net Banking,2.0,Wrong Size,USD,872,80343.0,23462.53
PUMA106989,2024-05-08,C33625,Jacqueline Brady,Female,25,France,Berlin,Puma Mumbai,Marketplace,Accessories,Puma Running Shoes 48,SKU219086,6,8055.0,22264.3,Cash,3.0,Not Specified,USD,346,48330.0,26065.7
PUMA123791,2024-05-19,C47101,Justin Bailey,Female,52,Germany,New York,Puma Mumbai,Store,T-Shirts,Puma Accessories 70,SKU961288,10,2809.0,21113.43,UPI,5.0,Delivered - Not Returned,AED,575,28090.0,6976.57
PUMA136659,2023-01-03,C10466,Brian Williams,Male,32,India,Delhi,Puma Mumbai,Marketplace,Jackets,Puma Sports Shoes 37,SKU899296,1,6762.0,4205.31,Cash,5.0,Changed Mind,INR,109,6762.0,2556.69
PUMA127650,2025-12-02,C69219,Robert Brown,Female,35,UK,Bangalore,Puma London,Website,Jackets,Puma Sports Shoes 98,SKU323012,3,10690.0,25561.47,Card,4.0,Damaged,GBP,55,32070.0,6508.53
PUMA113590,2023-11-07,C62567,Kristina Hoffman,Female,49,India,New York,Puma Delhi,Website,Sports Shoes,Puma Track Pants 68,SKU815416,6,4671.0,16115.45,Cash,2.0,Late Delivery,AED,113,28026.0,11910.55
PUMA101897,2025-09-13,C74568,Mrs. Renee Nelson,Female,31,UK,Sydney,Puma Dubai,Website,Track Pants,Puma Sports Shoes 62,SKU112587,2,5427.0,8314.82,Cash,2.0,Late Delivery,INR,736,10854.0,2539.18
PUMA137282,2024-07-18,C84561,Donald Stevens,Female,16,India,Paris,Puma Berlin,Store,Accessories,Puma Sports Shoes 83,SKU299243,4,5294.0,17566.28,UPI,4.0,Not Specified,INR,257,21176.0,3609.72
PUMA103013,2023-01-02,C24229,Chelsea Jordan,Female,24,UAE,London,Puma Mumbai,Store,Sports Shoes,Puma Sports Shoes 49,SKU377881,10,4473.0,27176.04,UPI,5.0,Not Specified,GBP,359,44730.0,17553.96
PUMA126936,2025-03-31,C16968,Danielle Blackwell,Female,34,USA,Delhi,Puma Mumbai,Marketplace,Jackets,Puma T-Shirts 97,SKU337560,9,8945.0,39033.0,Net Banking,2.0,Late Delivery,GBP,830,80505.0,41472.0
PUMA143891,2024-10-22,C28634,Cheyenne Trujillo,Female,54,Australia,New York,Puma Berlin,Marketplace,Track Pants,Puma Track Pants 91,SKU592468,8,8920.0,49394.02,UPI,1.0,Wrong Size,USD,980,71360.0,21965.98
PUMA138077,2024-11-06,C46810,Katie Parks,Male,53,USA,New York,Puma NYC,Website,Sports Shoes,Puma Running Shoes 60,SKU311286,1,4754.0,2294.13,UPI,4.0,Not Specified,USD,418,4754.0,2459.87
PUMA110521,2025-02-04,C28825,Louis Gutierrez,Male,54,UK,Berlin,Puma Dubai,Marketplace,Accessories,Puma Jackets 4,SKU972070,5,5930.0,20332.67,Cash,5.0,Damaged,EUR,403,29650.0,9317.33
PUMA141985,2023-01-23,C46127,Travis Bell,Female,52,UAE,New York,Puma Mumbai,Marketplace,Accessories,Puma T-Shirts 25,SKU659598,10,2434.0,15041.35,Cash,4.0,Changed Mind,INR,63,24340.0,9298.65
PUMA118888,2024-12-02,C23636,Timothy Rogers,Male,30,Australia,Bangalore,Puma Mumbai,Marketplace,Jackets,Puma Accessories 12,SKU194416,1,5192.0,3169.69,Net Banking,3.0,Wrong Size,GBP,634,5192.0,2022.31
PUMA147562,2023-05-02,C64765,David Byrd,Male,37,UAE,Mumbai ,Puma Berlin,Marketplace,T-Shirts,Puma T-Shirts 39,SKU287959,5,600.0,2136.58,Net Banking,3.0,Changed Mind,AED,813,3000.0,863.42
PUMA100484,2024-05-16,C93272,Steven Contreras,Female,37,France,Mumbai ,Puma Mumbai,Marketplace,T-Shirts,Puma Running Shoes 15,SKU275455,10,2608.0,15000.6,Card,4.0,Delivered - Not Returned,INR,165,26080.0,11079.4
PUMA117636,2024-10-14,C92151,Shelley Sharp,Female,59,France,Bangalore,Puma NYC,Marketplace,Jackets,Puma Accessories 26,SKU372297,9,10309.0,74695.34,Card,1.0,Not Specified,AED,489,92781.0,18085.66
PUMA148157,2023-06-10,C79398,Tara Roach,Female,18,UK,London,Puma Mumbai,Mobile App,Jackets,Puma Running Shoes 55,SKU360501,4,8048.0,23340.75,UPI,3.0,Wrong Size,GBP,763,32192.0,8851.25
PUMA143489,2023-02-01,C48087,Kayla Hale,Female,18,Australia,Sydney,Puma Delhi,Mobile App,Sports Shoes,Puma Track Pants 47,SKU526992,1,9409.0,6427.62,Cash,2.0,Changed Mind,GBP,167,9409.0,2981.38
PUMA141660,2025-09-18,C46172,Barbara Meadows,Female,53,India,Dubai,Puma Berlin,Store,Running Shoes,Puma Track Pants 47,SKU548370,4,5974.0,17448.17,UPI,4.0,Not Specified,USD,217,23896.0,6447.83
PUMA145673,2023-11-26,C40459,Jessica Friedman,Female,57,Germany,Sydney,Puma Delhi,Website,Track Pants,Puma Track Pants 28,SKU562720,2,1026.0,1109.56,PayPal,2.0,Wrong Size,AED,820,2052.0,942.44
PUMA115935,2023-09-30,C74296,Dakota Baker,Female,23,France,Mumbai,Puma NYC,Marketplace,Accessories,Puma Sports Shoes 50,SKU353158,10,9203.0,68108.65,Net Banking,1.0,Wrong Size,INR,643,92030.0,23921.35
PUMA113804,2025-08-10,C65841,Julian Ryan,Male,23,India,Paris,Puma Mumbai,Marketplace,Track Pants,Puma Running Shoes 72,SKU474416,8,3246.0,12659.17,Cash,4.0,Changed Mind,USD,81,25968.0,13308.83
PUMA142974,2023-08-14,C83256,Joyce Haney,Male,58,UK,New York,Puma Berlin,Store,T-Shirts,Puma T-Shirts 71,SKU999115,7,5295.0,30939.77,Card,1.0,Delivered - Not Returned,EUR,272,37065.0,6125.23
PUMA128339,2024-02-17,C24392,Brian Cross,Female,32,Australia,Dubai,Puma Mumbai,Store,Track Pants,Puma Running Shoes 5,SKU812557,5,2869.0,8039.97,UPI,2.0,Changed Mind,EUR,880,14345.0,6305.03
PUMA104081,2024-06-24,C33570,Cory Oconnor,Male,26,USA,New York,Puma Berlin,Mobile App,Running Shoes,Puma Track Pants 71,SKU956756,10,1907.0,15701.94,PayPal,4.0,Late Delivery,EUR,860,19070.0,3368.06
PUMA113466,2025-01-16,C11647,Elizabeth Vance,Male,17,UAE,London,Puma Mumbai,Marketplace,T-Shirts,Puma Sports Shoes 78,SKU181682,8,2447.0,12780.6,PayPal,1.0,Damaged,EUR,484,19576.0,6795.4
PUMA117206,2023-03-20,C48927,Luke Stephenson,Female,55,Australia,Sydney,Puma Dubai,Marketplace,T-Shirts,Puma Sports Shoes 15,SKU937983,6,10382.0,47794.11,Net Banking,3.0,Damaged,EUR,228,62292.0,14497.89
PUMA145076,2024-09-06,C70675,Kelly Maddox,Female,36,Germany,New York,Puma NYC,Marketplace,Sports Shoes,Puma Accessories 40,SKU487264,5,3775.0,13729.81,Net Banking,3.0,Not Specified,GBP,517,18875.0,5145.19
PUMA113629,2023-11-21,C31291,Brent Herman,Female,37,UAE,Mumbai,Puma Dubai,Website,Running Shoes,Puma Accessories 48,SKU669647,8,2083.0,14127.09,PayPal,1.0,Damaged,USD,771,16664.0,2536.91
PUMA137495,2024-09-17,C42574,Andrew Brooks,Female,19,Australia,Mumbai ,Puma Mumbai,Mobile App,Accessories,Puma Accessories 66,SKU537385,5,8090.0,30329.37,UPI,5.0,Not Specified,EUR,237,40450.0,10120.63
PUMA136342,2025-02-18,C81223,Melissa Martinez,Female,18,Australia,Bangalore,Puma Mumbai,Website,Accessories,Puma T-Shirts 89,SKU341164,2,10835.0,15995.56,UPI,4.0,Not Specified,USD,698,21670.0,5674.44
PUMA120825,2023-11-14,C37523,Angela Smith,Male,30,UK,Paris,Puma London,Website,Track Pants,Puma Track Pants 82,SKU603588,5,5750.0,16141.61,Net Banking,4.0,Delivered - Not Returned,EUR,887,28750.0,12608.39
PUMA141155,2023-01-20,C67395,Wanda Alexander,Female,45,UAE,Bangalore,Puma Mumbai,Mobile App,Running Shoes,Puma Accessories 1,SKU108018,10,11479.0,95523.24,Card,2.0,Wrong Size,INR,263,114790.0,19266.76
PUMA138579,2025-04-15,C25037,Marcus Smith,Female,61,USA,Mumbai ,Puma NYC,Mobile App,Track Pants,Puma Sports Shoes 17,SKU246388,8,9160.0,35874.07,Net Banking,4.0,Late Delivery,AED,429,73280.0,37405.93
PUMA103415,2023-07-03,C29865,Sean Dean,Male,31,India,Delhi,Puma Berlin,Website,Jackets,Puma Jackets 46,SKU767644,4,4981.0,9595.8,UPI,4.0,Wrong Size,GBP,551,19924.0,10328.2
PUMA138816,2024-12-10,C18937,Jessica Herrera,Female,50,France,Paris,Puma Berlin,Website,Running Shoes,Puma Running Shoes 13,SKU974293,6,4994.0,24093.44,Cash,4.0,Not Specified,AED,502,29964.0,5870.56
PUMA132363,2023-09-06,C11294,Jimmy Smith,Male,33,UAE,New York,Puma Berlin,Store,Jackets,Puma Track Pants 78,SKU160749,2,3082.0,3486.38,Cash,4.0,Delivered - Not Returned,AED,543,6164.0,2677.62
PUMA126670,2025-11-14,C91545,Hannah Jackson,Male,42,France,Paris,Puma Mumbai,Mobile App,Accessories,Puma Accessories 2,SKU883919,3,4162.0,10358.55,PayPal,3.0,Damaged,GBP,643,12486.0,2127.45
PUMA141160,2024-04-09,C55596,Brianna Lewis,Female,61,Germany,Mumbai,Puma Mumbai,Marketplace,T-Shirts,Puma Sports Shoes 15,SKU198915,5,5605.0,13948.52,PayPal,3.0,Delivered - Not Returned,AED,153,28025.0,14076.48
PUMA149848,2023-07-09,C81271,Mark Jones,Male,33,France,Dubai,Puma Mumbai,Mobile App,Track Pants,Puma Sports Shoes 77,SKU508890,8,5268.0,21281.8,PayPal,3.0,Not Specified,INR,737,42144.0,20862.2
PUMA145023,2023-12-11,C64557,Ashley Morrison,Male,48,Germany,Dubai,Puma London,Store,Accessories,Puma Running Shoes 26,SKU365502,5,4714.0,15412.84,Net Banking,1.0,Wrong Size,USD,404,23570.0,8157.16
PUMA111533,2025-11-02,C21360,Taylor Jones,Male,23,India,New York,Puma Delhi,Store,Sports Shoes,Puma Jackets 60,SKU467622,2,9316.0,12704.44,UPI,4.0,Late Delivery,USD,827,18632.0,5927.56
PUMA124738,2024-09-22,C75400,Hunter Hunter,Female,48,France,Delhi,Puma London,Marketplace,T-Shirts,Puma Jackets 22,SKU947692,5,10105.0,33025.07,Cash,1.0,Not Specified,USD,54,50525.0,17499.93
PUMA145776,2024-06-02,C45800,Julie Williams,Female,26,Germany,Delhi,Puma Mumbai,Store,Sports Shoes,Puma Running Shoes 91,SKU270707,8,3315.0,13972.38,Card,3.0,Not Specified,INR,291,26520.0,12547.62
PUMA122972,2024-08-11,C83583,Sharon Rodriguez,Female,54,Australia,New York,Puma Berlin,Marketplace,Sports Shoes,Puma Track Pants 42,SKU144674,4,1562.0,4713.28,Net Banking,4.0,Not Specified,EUR,53,6248.0,1534.72
PUMA106027,2023-09-12,C34275,Steven Watkins,Female,58,Germany,Mumbai ,Puma London,Marketplace,Track Pants,Puma Accessories 64,SKU690451,2,985.0,1441.22,Net Banking,1.0,Wrong Size,EUR,102,1970.0,528.78
PUMA116823,2023-03-11,C68885,Sharon Green,Female,27,India,Dubai,Puma NYC,Store,Sports Shoes,Puma T-Shirts 59,SKU328322,6,9942.0,36679.23,Net Banking,2.0,Changed Mind,AED,917,59652.0,22972.77
PUMA148190,2024-12-18,C78808,Benjamin Barry,Female,22,India,Delhi,Puma Mumbai,Website,Running Shoes,Puma Track Pants 68,SKU950291,7,11817.0,49161.59,UPI,3.0,Damaged,GBP,992,82719.0,33557.41
PUMA120774,2025-03-13,C68137,Jean Nolan,Female,52,Australia,New York,Puma Delhi,Marketplace,Accessories,Puma Running Shoes 88,SKU381642,7,7732.0,42832.98,Cash,5.0,Changed Mind,AED,82,54124.0,11291.02
PUMA137857,2025-06-06,C17375,Adam Davis,Male,33,UK,New York,Puma Mumbai,Store,Jackets,Puma Track Pants 16,SKU372355,9,1858.0,7565.27,UPI,2.0,Not Specified,EUR,671,16722.0,9156.73
PUMA122365,2025-07-01,C56127,Debra Jones,Female,55,France,Bangalore,Puma Delhi,Website,Track Pants,Puma Sports Shoes 78,SKU226945,8,9173.0,46921.17,Cash,3.0,Not Specified,EUR,376,73384.0,26462.83
PUMA148750,2025-01-10,C20265,John Khan,Male,28,Germany,Mumbai,Puma Dubai,Website,Jackets,Puma Track Pants 58,SKU360065,9,947.0,5472.79,UPI,4.0,Not Specified,GBP,543,8523.0,3050.21
PUMA112517,2023-01-03,C92509,Melissa Sims,Male,21,USA,Berlin,Puma Mumbai,Mobile App,Accessories,Puma Track Pants 96,SKU415843,2,2967.0,2986.98,UPI,4.0,Not Specified,EUR,290,5934.0,2947.02
PUMA119101,2023-10-04,C57528,Jason Rojas,Female,31,France,Mumbai,Puma Delhi,Mobile App,Sports Shoes,Puma Accessories 40,SKU707660,10,4599.0,26816.99,UPI,5.0,Not Specified,GBP,6,45990.0,19173.01
PUMA113732,2025-01-13,C52216,Jennifer Galloway,Female,61,UAE,London,Puma Mumbai,Store,Sports Shoes,Puma Sports Shoes 10,SKU663400,1,7231.0,3267.13,UPI,4.0,Not Specified,EUR,611,7231.0,3963.87
PUMA120445,2023-11-17,C92115,Lisa Walker,Female,21,India,Dubai,Puma Mumbai,Store,Jackets,Puma Running Shoes 5,SKU996909,3,6576.0,13456.1,Cash,5.0,Late Delivery,USD,693,19728.0,6271.9
PUMA118288,2024-06-05,C60111,Daniel Ortiz,Female,58,France,Bangalore,Puma Mumbai,Website,Track Pants,Puma T-Shirts 28,SKU868794,6,7080.0,24070.56,UPI,4.0,Not Specified,AED,679,42480.0,18409.44
PUMA106926,2023-09-03,C74353,Edwin Salinas,Male,59,UK,Mumbai ,Puma Berlin,Marketplace,Track Pants,Puma Accessories 81,SKU551288,9,5100.0,37915.35,Card,1.0,Wrong Size,AED,817,45900.0,7984.65
PUMA123698,2023-11-12,C66693,Rebecca Ward,Male,55,USA,Mumbai ,Puma Delhi,Mobile App,Jackets,Puma Accessories 49,SKU773628,10,740.0,5415.46,Cash,4.0,Late Delivery,AED,501,7400.0,1984.54
PUMA119215,2024-03-02,C83816,David Turner,Female,44,India,Berlin,Puma Mumbai,Website,Sports Shoes,Puma T-Shirts 17,SKU285229,9,2178.0,13160.44,Cash,1.0,Changed Mind,GBP,852,19602.0,6441.56
PUMA130064,2025-01-21,C66390,Laura Wells,Male,29,USA,Delhi,Puma Mumbai,Mobile App,Jackets,Puma Accessories 2,SKU254945,5,5743.0,22182.55,Cash,3.0,Damaged,AED,113,28715.0,6532.45
PUMA104339,2024-03-25,C47907,Rebecca Tapia,Male,58,France,Paris,Puma London,Marketplace,Jackets,Puma Track Pants 67,SKU850450,9,8106.0,41208.66,Net Banking,1.0,Not Specified,INR,951,72954.0,31745.34
PUMA108499,2024-07-19,C17582,Hailey Campbell,Female,27,Germany,Delhi,Puma Berlin,Website,Sports Shoes,Puma Running Shoes 58,SKU539313,8,8820.0,33365.33,PayPal,4.0,Not Specified,GBP,484,70560.0,37194.67
PUMA145323,2023-04-07,C45284,Jennifer Williams,Male,61,France,Berlin,Puma London,Store,Running Shoes,Puma Track Pants 99,SKU291216,2,8026.0,7699.32,Net Banking,2.0,Changed Mind,EUR,865,16052.0,8352.68
PUMA148117,2025-06-16,C76397,Unknown,Male,33,Germany,London,Puma Mumbai,Marketplace,Sports Shoes,Puma Track Pants 64,SKU990772,7,1891.0,8693.76,UPI,1.0,Not Specified,GBP,524,13237.0,4543.24
PUMA134028,2023-01-02,C60436,Robert Hernandez,Female,52,Australia,Delhi,Puma London,Website,Jackets,Puma Track Pants 23,SKU610432,1,1140.0,642.3,Cash,4.0,Not Specified,INR,821,1140.0,497.7
PUMA146262,2024-01-19,C31158,Benjamin May,Female,61,France,Sydney,Puma Berlin,Marketplace,Accessories,Puma Jackets 68,SKU138285,8,8611.0,55730.47,Cash,3.0,Changed Mind,USD,169,68888.0,13157.53
